sent_id,text,begin_offset,end_offset,citation_url,date,country,doc_url
aea72c78-d183-11ea-a597-b9c421b787e1_362,"Despite this move 42 of 62 New York counties, roughly 68% of counties in the New York State, would remain open for voting due to Congressional and State elections.",41248,41411,,2020-04-27,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_363,At the time New York was the only state to cancel its presidential primary.,41412,41489,https://www.washingtonpost.com/politics/new-york-state-cancels-its-primary-angering-sanders-camp/2020/04/27/5b86c3b0-88bc-11ea-ac8a-fe9b8088e101_story.html,2020-04-27,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_364,"The decision was overturned on May 5th by Federal District Court Judge Analisa Torres in New York's Southern District, when presidential candidate Andrew Yang filed suit against the Board of Elections, asserting that the decision violated the 1st and 14th Amendments to the United States Constitution.",41489,41790,,2020-05-05,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_365,"Judge Torres stated ""...",41791,41815,,2020-05-05,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_366,"the Democratic Commissioners’ April 27 Resolution removing Yang, Sanders, and eight other Democratic presidential candidates from the ballot deprived them of associational rights under the First and Fourteenth Amendments to the Constitution."" ",41815,42060,https://www.washingtonpost.com/politics/federal-judge-orders-officials-to-restore-new-york-primary-drawing-cheers-from-sanders-camp/2020/05/05/c787a0d2-8f2b-11ea-a0bc-4e9ad4866d21_story.html,2020-04-27,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_367,"An appeal was filed by the Board of Elections with the US Court of Appeals, Second Circuit.",42060,42151,,2020-04-27,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_368,"On May 19th, it was ruled that the presidential primary could proceed as planned.",42152,42233,,2020-05-19,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_369,"The Board of Elections Co-chair, Douglas Kellner, said the Board would not pursue further appeals.",42234,42334,https://www.nytimes.com/aponline/2020/05/19/us/ap-us-election-2020-new-york-primary-1st-ld-writethru.html,2020-05-19,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_370,Section::::Absentee voting.,42334,42362,,2020-05-19,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_371,"On March 22nd, Attorney General Leticia James called for automatic absentee voting in the New York Democratic presidential primary.",42362,42493,https://ag.ny.gov/press-release/2020/attorney-general-james-calls-automatic-absentee-voting-ny-presidential-primary,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_372,Cuomo later announced that he would investigate if his recently expanded executive powers would allow him to expand absentee ballot access.,42494,42633,https://www.timesunion.com/news/article/NY-looks-to-expand-absentee-voting-amid-pandemic-15149458.php,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_373,"On April 9th, by executive order of the Governor, all New York State residents were granted the right to apply for an absentee ballot using the state's online absentee ballot application in order to facilitate safe voting in the primary elections.",42634,42881,,2020-04-09,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_374,"As stated in the order, all voters would be required to ""check the box for 'Temporary illness or physical disability' with no requirement for in-person signature or appearance to be able to access an absentee ballot.""",42882,43099,https://www.elections.ny.gov/,2020-04-09,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_375,"In an effort to ease barriers to access, Cuomo announced on April 24th that postage paid absentee ballot applications would be mailed to all registered voters in the State.",43100,43272,,2020-04-24,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_376,"Voters can still apply for a ballot online, or opt to vote in person.",43273,43344,http://thecity.nyc/2020/05/how-can-i-vote-in-new-yorks-june-primary-amid-coronavirus.html,2020-04-24,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_377,Section::::State and local elections.,43344,43382,,2020-04-24,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_378,Filings for independent nominations to petitions were postponed beginning March 31st.,43382,43467,https://www.elections.ny.gov/VotingRegister.html,2020-03-31,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_379,"On April 25th special elections were cancelled for the 50th senate district, and the 12th, 31st and 136th assembly districts, as well as the Queens Borough President and New York City Council District 37.",43468,43672,,2020-04-25,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_380,These vacancies are to be filled in the November General Election.,43673,43739,,2020-11-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_381,The 27th Congressional district special election was not cancelled.,43740,43809,,2020-11-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_382,Section::::Effect on communities.,43809,43843,,2020-11-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_383,Section::::Lack of enforcement of self-quarantine policies.,43843,43903,,2020-11-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_384,Self-quarantines for persons who test positive or are symptomatic are not enforced due to a lack of resources.,43903,44013,,2020-11-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_385,"Several New York City area nurses expressed concerns that patients are not complying with self-quarantine guidelines, due to financial necessity or fear of losing their jobs.",44014,44188,,2020-11-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_386,A New York State Nurses Association board member expressed concern that low-income patients who share rooms with other individuals may not be able to effectively self-isolate at their residences.,44189,44386,https://www.nydailynews.com/coronavirus/ny-coronavirus-nurses-fear-patients-not-self-quarantining-20200324-rd5x2xa3gzc3nhmv3e36u5n3iu-story.html,2020-11-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_387,Section::::Implementation in Hasidic communities.,44386,44436,,2020-11-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_388,Implementing social distancing has been difficult in some communities dominated by Hasidic Jews.,44436,44532,,2020-11-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_389,"On March 19 the Orange County village of Kiryas Joel, home to 25,000 Satmar Hasidim, closed all 100 of its synagogues, as well as schools and ""mikvah""s, despite the centrality of religious observance in the community.",44533,44750,,2020-03-19,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_390,"It was estimated that 25–28 percent of its residents had tested positive, including the community's 73-year-old spiritual leader, Grand Rebbe Aaron Teitelbaum.",44751,44910,https://www.haaretz.com/us-news/.premium-in-america-s-only-orthodox-town-the-coronavirus-brings-unique-problems-1.8710123,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_391,"On March 27 the county reported that Kiryas Joel, within the town of Palm Tree, had 234 confirmed cases, the most of any municipality in the county.",44911,45061,https://www.orangecountygov.com/1936/Coronavirus,2020-03-27,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_392,Some reports suggested that the Hasidic community has generally been slow to implement measures designed to slow the spread of the virus.,45061,45198,,2020-03-27,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_393,This reportedly led to one antisemitic incident.,45199,45247,,2020-03-27,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_394,"On March 23 a car dealership near Kiryas Joel refused to service a resident's car, telling him he had the virus.",45248,45362,https://forward.com/news/national/442285/coronavirus-hydroxychloroquine-trump-doctor/,2020-03-23,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_395,"An Orthodox Jewish physician, Vladimir Zelenko, who sees patients at his offices in both Kiryas Joel and Monsey, another predominantly Hasidic community in nearby Rockland County, claims that the real infection rate in Kiryas Joel is much higher.",45362,45608,,2020-03-23,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_396,This has been disputed by local authorities.,45609,45653,,2020-03-23,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_397,"Zelenko, who had to self-isolate since he is missing a lung, said in daily YouTube videos that his office treated 500 patients (mostly in Kiryas Joel) for COVID-19, using the combination of hydroxychloroquine and azithromycin or zinc sulfate, which has in some trials yielded positive results in reducing symptoms.",45654,45968,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_398,"Zelenko claimed that 90 percent of the Hasidic community will become infected; the county's health commissioner and the village's emergency services department disputed that, pointing out that it was based on nine positive results out of 14 samples.",45969,46220,,2020-03-23,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_399,"By April 9, Palm Tree had reported 428 cases, maintaining its lead among Orange County's municipalities, a lead it lost a week later.",46220,46353,https://ocnygis.maps.arcgis.com/apps/opsdashboard/index.html#/21de1fb5ce0c480f95dc0cf2b8b83b71,2020-04-09,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_400,"Leaders of the surrounding towns and villages repeated an earlier call by county executive Steve Neuhaus for the town to be declared a containment zone as the area of New Rochelle where a cluster had been identified a month earlier had been, a request denied at that time by Cuomo since the stay-at-home order for the entire state was more restrictive.",46354,46706,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_401,"The Orthodox Jewish Public Affairs Council had responded to such pressure by calling on local leadership to ""stop scapegoating Jews of KJ when the problem is clearly widespread, and worse, everywhere in (the) county"".",46707,46926,https://www.recordonline.com/news/20200405/orange-county-leaders-request-containment-order-for-palm-tree,2020-04-09,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_402,Section::::Police and crime.,46926,46955,,2020-04-09,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_403,"At the beginning of March, prior to the confirmation of the first case of COVID-19, and the onset of the coronavirus pandemic in New York City, a 20 percent spike in crime for the first two months of 2020 was reported.",46955,47173,https://www.newsday.com/news/new-york/nyc-serious-crime-increase-1.42403709,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_404,"After movement in the city became restricted, New York City Police Commissioner Dermot Shea stated that the pandemic had curtailed crime.",47174,47311,https://www.wsj.com/articles/new-york-city-crime-falls-as-coronavirus-takes-hold-11584998470,2020-04-09,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_405,"At the end of March, Shea said that crime had decreased sharply during the epidemic (other than car theft, which increased markedly), though there is concern that domestic violence was not being reported.",47312,47516,https://nypost.com/2020/04/02/major-crimes-up-12-percent-in-nyc-despite-covid-19-outbreak/,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_406,"As of April 8, 2,103 uniformed members and 373 civilian members had tested positive for the virus while 13 had died.",47517,47635,https://www.silive.com/coronavirus/2020/04/coronavirus-132-new-nypd-members-test-positive-for-covid-19-13th-death-in-the-department-reported.html,2020-04-08,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_407,"In early April, the state's Division of Criminal Justice Services reported that crime had dropped considerably since late February, both in the city and state compared to the same period the year before.",47635,47838,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_408,"In the city, combined felony and misdemeanor arrests were down 43 percent, with the rest of the state recording a 69 percent drop.",47839,47969,,2020-04-08,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_409,"Cuomo praised the drop as a result of social distancing, since it helped keep hospitals and first responders free to deal with the pandemic.",47970,48112,https://www.recordonline.com/news/20200407/crime-rates-in-new-york-plummet-as-coronavirus-keeps-everyone-home,2020-04-08,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_410,Section::::Tensions over city residents relocating to rural areas.,48112,48179,,2020-04-08,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_411,"Some residents of New York City and its inner suburbs who own, or can afford to rent, property in rural areas upstate or on eastern Long Island have aroused local resentment for doing so during the pandemic.",48179,48386,,2020-04-08,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_412,"Steve McLaughlin, executive of Rensselaer County, east of Albany, asked Cuomo to issue an order banning all non-essential travel upstate from the city, after city residents booked all available local lodging.",48387,48595,,2020-04-08,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_413,"Seven of 51 cases the county had as of April 2 were city residents, and the county feared it did not have sufficient healthcare infrastructure to handle a large outbreak; McLaughlin issued an order requiring any recent arrivals from the city to quarantine themselves for 14 days, during which law enforcement will check on them regularly.",48596,48936,https://www.theguardian.com/world/2020/apr/02/new-yorkers-fleeing-city-conronavirus-fear-hostility-upstate-neighbors,2020-04-02,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_414,"Similarly, Greene County, in the Catskills just south of Albany, posted on its website a letter asking people to refrain from traveling there, especially from New York City or Westchester.",48936,49124,,2020-04-02,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_415,"""There is no hospital in Greene County"", wrote the chairman of the county legislature.",49125,49211,,2020-04-02,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_416,"""",49212,49213,,2020-04-02,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_417,This limits our ability to serve a large number of people requiring higher levels of care for COVID-19 patients and other illnesses.,49213,49345,,2020-04-02,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_418,""" The legislatures of neighboring Delaware and Sullivan counties made similar requests.",49345,49434,https://www.greenegovernment.com/scoop/greene-county-press-release-covid-19-march-20th-2020,2020-04-02,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_419,"In the Hamptons, on the eastern end of Long Island's South Fork, a longtime summer destination for city residents, rental rates have quadrupled as the population has nearly doubled.",49434,49615,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_420,"While many year-round residents are aware that the towns' economy depends on seasonal residents, they believe their resources have been stretched to the limit.",49616,49775,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_421,"""People need to stop coming out east.",49776,49813,,2020-04-02,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_422,"We're full"", one woman wrote on a local newspaper's Facebook page.",49814,49882,,2020-04-02,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_423,Section::::Impact on sports.,49882,49911,,2020-04-02,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_424,Most of the state's sports teams were affected.,49911,49958,,2020-04-02,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_425,"Major League Baseball cancelled the remainder of spring training on March 12, and on March 16 it announced that the season will be postponed indefinitely, after the recommendation from the CDC to restrict events of more than 50 people for the next eight weeks, affecting the New York Yankees and New York Mets.",49959,50269,https://www.mlb.com/news/opening-of-regular-season-to-be-pushed-back,2020-03-12,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_426,"The National Basketball Association suspended the season for 30 days starting March 12, affecting the New York Knicks and Brooklyn Nets.",50270,50406,https://www.espn.com/nba/story/_/id/28893331/nba-owners-seeking-30-day-reevaluation-suspension-games,2020-03-12,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_427,"The National Hockey League season was suspended indefinitely on March 12, affecting the New York Rangers, New York Islanders, and Buffalo Sabres.",50407,50552,,2020-03-12,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_428,"NHL statement on coronavirus NHL, March 12, 2020 Major League Soccer postponed the season for 30 days starting March 12, affecting the New York Red Bulls and New York City FC.MLS postponed for 30 days; USMNT, USWNT friendlies canceled ESPN, March 12, 2020",50552,50807,,2020-03-12,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_429,"On March 12, the National Lacrosse League postponed the remainder of their season until further notice, affecting the seasons of the Buffalo Bandits, Rochester Knighthawks, and New York Riptide.",50808,51002,https://www.nll.com/news/nll-statement-on-game-play-march-12-2020/,2020-03-12,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_430,"The XFL suspended its season on March 12, affecting the inaugural season of the New York Guardians.",51003,51104,https://www.cbssports.com/general/news/coronavirus-live-updates-nba-suspends-season-after-utah-jazz-player-tests-positive-for-covid-19/live/,2020-03-12,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_431,"In college sports, the National Collegiate Athletic Association cancelled all winter and spring tournaments, most notably the Division",51104,51238,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_432,"I men's and women's basketball tournaments, affecting colleges and universities statewide.",51239,51329,,2020-03-12,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_433,"NCAA cancels remaining winter and spring championships NCAA, March 12, 2020",51329,51404,,2020-03-12,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_434,"On March 16, the National Junior College Athletic Association also canceled the remainder of the winter seasons as well as the spring seasons.",51405,51547,,2020-03-16,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_435,"NJCAA cancels spring sports, basketball nationals amid coronavirus outbreak MLive.com, March 16, 2020",51547,51650,,2020-03-16,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_436,The state's high school basketball playoffs had begun in early March with no spectators allowed.,51650,51746,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_437,"On March 12, the New York State Public High School Athletic Association (NYSPHSAA) suspended remaining winter sports championship contests in all sports that still had not decided them: boys' and girls' basketball, ice hockey, and bowling.",51747,51988,https://www.syracuse.com/highschoolsports/2020/03/state-postpones-all-high-school-winter-sports-playoffs.html,2020-03-12,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_438,"On March 17, four members of the Brooklyn Nets, including Kevin Durant, were confirmed positive for COVID-19.",51988,52099,https://www.usatoday.com/story/sports/nba/nets/2020/03/17/brooklyn-nets-test-positive-coronavirus/5072045002/,2020-03-17,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_439,"A little over a month later, NYSPSHSAA announced that Sections 8 and 11, which cover all of Long Island's high schools, had voted to cancel all spring high school and middle school sports seasons.",52099,52295,,2020-07-11,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_440,"""It was not an easy [decision] to make"", said Section 11 executive director Tom Combs, ""however, in what the world is experiencing at this time, it is the most reasonable and prudent decision to make.",52296,52496,,2020-07-11,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_441,""" The other nine sections of the state, in areas which in some cases were not experiencing the pandemic so severely, had not made decisions yet and were still planning for the possibility of a short spring season at the end of May and in early June.",52496,52745,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_442,"Championships for any spring sports, were they to be held, would likely have to be moved to other locations since they had been scheduled to be played on Long Island; on April 27, they were canceled.",52746,52947,https://www.syracuse.com/highschoolsports/2020/04/first-section-in-new-york-state-cancels-high-school-spring-sports-season.html|https://www.recordonline.com/varsity/20200427/spring-sports-still-on-hold-state-championships-canceled,2020-04-27,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_443,"At the beginning of May, when Cuomo announced that the remainder of the school year in the state was canceled, all remaining contingency plans for spring high school sports statewide were canceled as well.",52947,53154,https://www.syracuse.com/highschoolsports/2020/05/high-school-spring-sports-in-ny-are-done-after-cuomo-ends-school-year.html,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_444,"In mid-May, Cuomo announced that horse racing statewide and auto races at Watkins Glen International in Schuyler County may resume, with no spectators allowed, at the beginning of June.",53154,53339,https://www.npr.org/sections/coronavirus-live-updates/2020/05/16/857412138/new-york-will-allow-horse-and-auto-racing-to-restart-without-fans-june-1,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_445,"The NASCAR race weekend scheduled for Watkins Glen International in August was cancelled due to New York's 14-day quarantine requirement for out-of-state travelers coming from states with a high rate of COVID-19 cases; this includes North Carolina and Florida, where many drivers and teams in NASCAR are based.",53340,53650,,2020-08-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_446,"The race weekend at Watkins Glen International was replaced by the road course at Daytona International Speedway in Daytona Beach, Florida.",53651,53792,https://www.wkbw.com/sports/watkins-glen-nascar-race-canceled-due-to-covid-19-travel-restrictions,2020-08-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_447,"On June 20, Cuomo announced that the Yankees and the Mets baseball teams would move from conducting spring training in Florida to New York.",53792,53931,,2020-06-20,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
